id,price_bn,model_slug,year,volume,control,model_detail_slug,median_price_bn,final_model_slug,final_price_bn,final_model_detail_slug,final_model_detail_slug_id
81510,12.58,junjie,2007,1.8,手动,m1395_ba,12.58,junjie,12.58,m1395_ba,81510
81506,10.58,junjie,2007,1.8,手动,m1388_ba,12.58,junjie,10.58,m1388_ba,81506
81500,9.58,junjie,2007,1.8,手动,m1387_ba,12.58,junjie,9.58,m1387_ba,81500
96969,9.58,junjie,2007,1.6,手动,m108483_ba,8.780000000000001,junjie,9.58,m108483_ba,96969
81495,8.98,junjie,2007,1.6,手动,m1386_ba,8.780000000000001,junjie,8.98,m1386_ba,81495
81489,8.58,junjie,2007,1.6,手动,m1396_ba,8.780000000000001,junjie,8.58,m1396_ba,81489
81492,8.58,junjie,2007,1.6,手动,m1390_ba,8.780000000000001,junjie,8.58,m1390_ba,81492
96956,12.88,junjie,2006,2.0,自动,m108484_ba,12.280000000000001,junjie,12.88,m108484_ba,96956
81487,11.68,junjie,2006,2.0,自动,m1391_ba,12.280000000000001,junjie,11.68,m1391_ba,81487
96958,11.88,junjie,2006,2.0,手动,m109400_ba,11.280000000000001,junjie,11.88,m109400_ba,96958
96959,10.68,junjie,2006,2.0,手动,m109401_ba,11.280000000000001,junjie,10.68,m109401_ba,96959
96973,15.78,junjie,2006,1.8,自动,m108479_ba,15.78,junjie,15.78,m108479_ba,96973
96977,10.58,junjie,2006,1.8,手动,m108480_ba,10.08,junjie,10.58,m108480_ba,96977
96979,9.58,junjie,2006,1.8,手动,m108481_ba,10.08,junjie,9.58,m108481_ba,96979
26449,8.98,junjie,2006,1.6,手动,2033_ah,8.780000000000001,junjie,8.98,2033_ah,26449
26444,8.58,junjie,2006,1.6,手动,2092_ah,8.780000000000001,junjie,8.58,2092_ah,26444
121836,11.88,junjie,2005,2.0,手动,43906_autotis,11.280000000000001,junjie,11.88,43906_autotis,121836
121835,10.68,junjie,2005,2.0,手动,43907_autotis,11.280000000000001,junjie,10.68,43907_autotis,121835
270000,17.48,junge,2011,2.0,自动,98378_autotis,16.48,junge,17.48,98378_autotis,270000
269999,15.48,junge,2011,2.0,自动,98377_autotis,16.48,junge,15.48,98377_autotis,269999
128325,14.48,junge,2011,2.0,手动,9741_ah,13.18,junge,14.48,9741_ah,128325
72413,13.18,junge,2011,2.0,手动,m13234_ba,13.18,junge,13.18,m13234_ba,72413
269998,12.98,junge,2011,2.0,手动,98376_autotis,13.18,junge,12.98,98376_autotis,269998
61394,17.98,junge,2010,2.0,自动,m14700_pa,16.98,junge,17.98,m14700_pa,61394
61393,15.98,junge,2010,2.0,自动,m14701_pa,16.98,junge,15.98,m14701_pa,61393
61392,14.98,junge,2010,2.0,手动,m14702_pa,14.33,junge,14.98,m14702_pa,61392
61391,13.68,junge,2010,2.0,手动,m14703_pa,14.33,junge,13.68,m14703_pa,61391
72434,17.98,junge,2009,2.0,自动,m7219_ba,16.98,junge,17.98,m7219_ba,72434
72431,15.98,junge,2009,2.0,自动,m7218_ba,16.98,junge,15.98,m7218_ba,72431
72429,14.98,junge,2009,2.0,手动,m7217_ba,14.33,junge,14.98,m7217_ba,72429
72427,13.68,junge,2009,2.0,手动,m7216_ba,14.33,junge,13.68,m7216_ba,72427
61398,17.98,junge,2008,2.0,自动,m11299_pa,16.98,junge,17.98,m11299_pa,61398
61397,15.98,junge,2008,2.0,自动,m11298_pa,16.98,junge,15.98,m11298_pa,61397
61396,14.98,junge,2008,2.0,手动,m11297_pa,14.33,junge,14.98,m11297_pa,61396
61395,13.68,junge,2008,2.0,手动,m11296_pa,14.33,junge,13.68,m11296_pa,61395
106163,9.58,jumjiefsv,2011,1.5,自动,10326_ah,8.28,jumjiefsv,9.58,10326_ah,106163
106162,8.78,jumjiefsv,2011,1.5,自动,10325_ah,8.28,jumjiefsv,8.78,10325_ah,106162
121868,7.78,jumjiefsv,2011,1.5,自动,29341_autotis,8.28,jumjiefsv,7.78,29341_autotis,121868
121867,6.98,jumjiefsv,2011,1.5,自动,29340_autotis,8.28,jumjiefsv,6.98,29340_autotis,121867
121870,8.58,jumjiefsv,2011,1.5,手动,29381_autotis,7.58,jumjiefsv,8.58,29381_autotis,121870
121869,7.88,jumjiefsv,2011,1.5,手动,29380_autotis,7.58,jumjiefsv,7.88,29380_autotis,121869
106157,7.58,jumjiefsv,2011,1.5,手动,10322_ah,7.58,jumjiefsv,7.58,10322_ah,106157
106156,6.58,jumjiefsv,2011,1.5,手动,10353_ah,7.58,jumjiefsv,6.58,10353_ah,106156
121866,6.58,jumjiefsv,2011,1.5,手动,29379_autotis,7.58,jumjiefsv,6.58,29379_autotis,121866
264092,11.0,jumjiefsv,2010,1.6,自动,43898_autotis,11.0,jumjiefsv,11.0,43898_autotis,264092
121862,10.0,jumjiefsv,2010,1.5,自动,43889_autotis,9.78,jumjiefsv,10.0,43889_autotis,121862
268278,10.0,jumjiefsv,2010,1.5,自动,43894_autotis,9.78,jumjiefsv,10.0,43894_autotis,268278
121865,9.78,jumjiefsv,2010,1.5,自动,29338_autotis,9.78,jumjiefsv,9.78,29338_autotis,121865
121864,9.28,jumjiefsv,2010,1.5,自动,29337_autotis,9.78,jumjiefsv,9.28,29337_autotis,121864
81557,8.48,jumjiefsv,2010,1.5,自动,m11353_ba,9.78,jumjiefsv,8.48,m11353_ba,81557
121863,8.88,jumjiefsv,2010,1.5,手动,29375_autotis,8.03,jumjiefsv,8.88,29375_autotis,121863
272432,8.28,jumjiefsv,2010,1.5,手动,108740_autotis,8.03,jumjiefsv,8.28,108740_autotis,272432
96971,7.78,jumjiefsv,2010,1.5,手动,m11351_ba,8.03,jumjiefsv,7.78,m11351_ba,96971
81547,7.28,jumjiefsv,2010,1.5,手动,m11349_ba,8.03,jumjiefsv,7.28,m11349_ba,81547
121861,8.98,jumjiefsv,2009,1.6,自动,29409_autotis,8.58,jumjiefsv,8.98,29409_autotis,121861
121860,8.18,jumjiefsv,2009,1.6,自动,29408_autotis,8.58,jumjiefsv,8.18,29408_autotis,121860
121859,7.78,jumjiefsv,2009,1.5,自动,29329_autotis,7.78,jumjiefsv,7.78,29329_autotis,121859
81548,7.98,jumjiefsv,2009,1.5,手动,m10148_ba,7.48,jumjiefsv,7.98,m10148_ba,81548
81545,7.48,jumjiefsv,2009,1.5,手动,m10147_ba,7.48,jumjiefsv,7.48,m10147_ba,81545
121858,6.98,jumjiefsv,2009,1.5,手动,29365_autotis,7.48,jumjiefsv,6.98,29365_autotis,121858
106134,10.98,jumjiecross,2010,1.5,自动,8875_ah,10.98,jumjiecross,10.98,8875_ah,106134
106136,10.98,jumjiecross,2010,1.5,自动,8877_ah,10.98,jumjiecross,10.98,8877_ah,106136
121843,10.98,jumjiecross,2010,1.5,自动,29332_autotis,10.98,jumjiecross,10.98,29332_autotis,121843
121846,9.28,jumjiecross,2010,1.5,自动,29331_autotis,10.98,jumjiecross,9.28,29331_autotis,121846
121845,8.78,jumjiecross,2010,1.5,自动,29330_autotis,10.98,jumjiecross,8.78,29330_autotis,121845
106140,9.98,jumjiecross,2010,1.5,手动,8874_ah,9.98,jumjiecross,9.98,8874_ah,106140
106141,9.98,jumjiecross,2010,1.5,手动,8876_ah,9.98,jumjiecross,9.98,8876_ah,106141
121847,9.98,jumjiecross,2010,1.5,手动,29369_autotis,9.98,jumjiecross,9.98,29369_autotis,121847
106138,8.18,jumjiecross,2010,1.5,手动,8608_ah,9.98,jumjiecross,8.18,8608_ah,106138
121844,7.68,jumjiecross,2010,1.5,手动,29368_autotis,9.98,jumjiecross,7.68,29368_autotis,121844
121842,8.98,jumjiecross,2009,1.6,自动,29407_autotis,8.98,jumjiecross,8.98,29407_autotis,121842
121840,7.88,jumjiecross,2009,1.5,手动,29362_autotis,7.88,jumjiecross,7.88,29362_autotis,121840
122349,5.3,jufeng,2005,1.3,手动,16152_autotis,5.3,jufeng,5.3,16152_autotis,122349
122348,6.57,jufeng,2003,1.3,手动,16147_autotis,5.785,jufeng,6.57,16147_autotis,122348
122346,5.0,jufeng,2003,1.3,手动,16146_autotis,5.785,jufeng,5.0,16146_autotis,122346
275573,24.18,jpzhnnzh,2017,2.4,自动,118444_autotis,24.18,jpzhnnzh,24.18,118444_autotis,275573
275569,19.98,jpzhnnzh,2017,1.4,自动,117813_autotis,17.48,jpzhnnzh,19.98,117813_autotis,275569
275568,17.98,jpzhnnzh,2017,1.4,自动,117814_autotis,17.48,jpzhnnzh,17.98,117814_autotis,275568
275570,16.98,jpzhnnzh,2017,1.4,自动,118524_autotis,17.48,jpzhnnzh,16.98,118524_autotis,275570
275571,16.68,jpzhnnzh,2017,1.4,自动,117808_autotis,17.48,jpzhnnzh,16.68,117808_autotis,275571
275572,15.98,jpzhnnzh,2017,1.4,手动,117872_autotis,15.98,jpzhnnzh,15.98,117872_autotis,275572
275593,14.68,joGX6,2015,2.4,手动,117709_autotis,12.83,joGX6,14.68,117709_autotis,275593
275594,13.68,joGX6,2015,2.4,手动,118565_autotis,12.83,joGX6,13.68,118565_autotis,275594
275591,11.98,joGX6,2015,2.4,手动,118180_autotis,12.83,joGX6,11.98,118180_autotis,275591
275592,10.98,joGX6,2015,2.4,手动,118339_autotis,12.83,joGX6,10.98,118339_autotis,275592
275590,11.28,joGP150,2015,2.7,手动,118281_autotis,10.08,joGP150,11.28,118281_autotis,275590
275589,10.78,joGP150,2015,2.7,手动,118474_autotis,10.08,joGP150,10.78,118474_autotis,275589
275587,10.08,joGP150,2015,2.7,手动,118438_autotis,10.08,joGP150,10.08,118438_autotis,275587
275588,10.08,joGP150,2015,2.7,手动,118457_autotis,10.08,joGP150,10.08,118457_autotis,275588
275586,9.58,joGP150,2015,2.7,手动,117756_autotis,10.08,joGP150,9.58,117756_autotis,275586
275585,8.88,joGP150,2015,2.7,手动,117754_autotis,10.08,joGP150,8.88,117754_autotis,275585
275584,11.28,joGP150,2015,2.5,手动,118057_autotis,10.08,joGP150,11.28,118057_autotis,275584
275583,10.78,joGP150,2015,2.5,手动,118054_autotis,10.08,joGP150,10.78,118054_autotis,275583
275581,10.08,joGP150,2015,2.5,手动,118056_autotis,10.08,joGP150,10.08,118056_autotis,275581
275582,10.08,joGP150,2015,2.5,手动,118053_autotis,10.08,joGP150,10.08,118053_autotis,275582
275580,9.58,joGP150,2015,2.5,手动,118055_autotis,10.08,joGP150,9.58,118055_autotis,275580
275579,8.88,joGP150,2015,2.5,手动,118461_autotis,10.08,joGP150,8.88,118461_autotis,275579
275578,9.68,joEmi,2014,1.6,自动,118455_autotis,9.68,joEmi,9.68,118455_autotis,275578
275577,7.88,joEmi,2014,1.6,手动,118305_autotis,7.43,joEmi,7.88,118305_autotis,275577
275576,6.98,joEmi,2014,1.6,手动,118308_autotis,7.43,joEmi,6.98,118308_autotis,275576
275398,7.48,jnbikaiyn,2017,2.0,手动,112373_autotis,7.18,jnbikaiyn,7.48,112373_autotis,275398
275396,7.18,jnbikaiyn,2017,2.0,手动,112370_autotis,7.18,jnbikaiyn,7.18,112370_autotis,275396
275397,6.98,jnbikaiyn,2017,2.0,手动,112374_autotis,7.18,jnbikaiyn,6.98,112374_autotis,275397
275829,9.88,jnbidz,2017,1.5,手动,118609_autotis,9.13,jnbidz,9.88,118609_autotis,275829
275826,9.38,jnbidz,2017,1.5,手动,118774_autotis,9.13,jnbidz,9.38,118774_autotis,275826
275827,8.88,jnbidz,2017,1.5,手动,118775_autotis,9.13,jnbidz,8.88,118775_autotis,275827
275828,7.98,jnbidz,2017,1.5,手动,118772_autotis,9.13,jnbidz,7.98,118772_autotis,275828
276042,5.18,jnbiT52,2017,1.5,手动,119066_autotis,5.03,jnbiT52,5.18,119066_autotis,276042
276041,5.08,jnbiT52,2017,1.5,手动,119061_autotis,5.03,jnbiT52,5.08,119061_autotis,276041
276040,4.98,jnbiT52,2017,1.5,手动,119062_autotis,5.03,jnbiT52,4.98,119062_autotis,276040
276039,4.88,jnbiT52,2017,1.5,手动,119063_autotis,5.03,jnbiT52,4.88,119063_autotis,276039
276038,4.88,jnbiT50,2017,1.5,手动,118982_autotis,4.73,jnbiT50,4.88,118982_autotis,276038
276037,4.78,jnbiT50,2017,1.5,手动,119041_autotis,4.73,jnbiT50,4.78,119041_autotis,276037
276036,4.68,jnbiT50,2017,1.5,手动,118979_autotis,4.73,jnbiT50,4.68,118979_autotis,276036
276035,4.58,jnbiT50,2017,1.5,手动,118981_autotis,4.73,jnbiT50,4.58,118981_autotis,276035
277094,8.09,jnbiF50,2017,1.6,手动,120071_autotis,7.44,jnbiF50,8.09,120071_autotis,277094
277093,7.69,jnbiF50,2017,1.6,手动,120059_autotis,7.44,jnbiF50,7.69,120059_autotis,277093
277092,7.19,jnbiF50,2017,1.6,手动,120206_autotis,7.44,jnbiF50,7.19,120206_autotis,277092
277091,6.59,jnbiF50,2017,1.6,手动,120203_autotis,7.44,jnbiF50,6.59,120203_autotis,277091
277090,5.99,jnbiF50,2017,1.5,手动,119971_autotis,5.99,jnbiF50,5.99,119971_autotis,277090
276977,5.79,jlyunjngX1,2017,1.3,自动,120217_autotis,5.54,jlyunjngX1,5.79,120217_autotis,276977
276976,5.29,jlyunjngX1,2017,1.3,自动,120213_autotis,5.54,jlyunjngX1,5.29,120213_autotis,276976
276975,4.59,jlyunjngX1,2017,1.3,手动,119985_autotis,4.59,jlyunjngX1,4.59,119985_autotis,276975
276974,3.99,jlyunjngX1,2017,1.0,手动,120160_autotis,3.99,jlyunjngX1,3.99,120160_autotis,276974
276094,19.68,jipuziyouxia,2017,2.0,自动,119359_autotis,18.98,jipuziyouxia,19.68,119359_autotis,276094
276095,19.28,jipuziyouxia,2017,2.0,自动,119358_autotis,18.98,jipuziyouxia,19.28,119358_autotis,276095
276096,18.68,jipuziyouxia,2017,2.0,自动,119357_autotis,18.98,jipuziyouxia,18.68,119357_autotis,276096
276097,18.28,jipuziyouxia,2017,2.0,自动,119356_autotis,18.98,jipuziyouxia,18.28,119356_autotis,276097
276090,17.38,jipuziyouxia,2017,1.4,自动,119465_autotis,15.88,jipuziyouxia,17.38,119465_autotis,276090
276091,16.98,jipuziyouxia,2017,1.4,自动,119466_autotis,15.88,jipuziyouxia,16.98,119466_autotis,276091
276089,15.88,jipuziyouxia,2017,1.4,自动,119469_autotis,15.88,jipuziyouxia,15.88,119469_autotis,276089
276092,14.98,jipuziyouxia,2017,1.4,自动,119470_autotis,15.88,jipuziyouxia,14.98,119470_autotis,276092
276088,13.98,jipuziyouxia,2017,1.4,自动,119467_autotis,15.88,jipuziyouxia,13.98,119467_autotis,276088
276093,13.48,jipuziyouxia,2017,1.4,手动,119293_autotis,13.48,jipuziyouxia,13.48,119293_autotis,276093
273586,20.28,jipuziyouxia,2016,2.0,自动,110702_autotis,19.78,jipuziyouxia,20.28,110702_autotis,273586
273587,19.28,jipuziyouxia,2016,2.0,自动,110701_autotis,19.78,jipuziyouxia,19.28,110701_autotis,273587
273392,17.88,jipuziyouxia,2016,1.4,自动,110151_autotis,15.88,jipuziyouxia,17.88,110151_autotis,273392
273391,16.68,jipuziyouxia,2016,1.4,自动,110436_autotis,15.88,jipuziyouxia,16.68,110436_autotis,273391
273390,15.88,jipuziyouxia,2016,1.4,自动,110348_autotis,15.88,jipuziyouxia,15.88,110348_autotis,273390
273393,14.98,jipuziyouxia,2016,1.4,自动,110229_autotis,15.88,jipuziyouxia,14.98,110229_autotis,273393
273389,14.18,jipuziyouxia,2016,1.4,自动,110311_autotis,15.88,jipuziyouxia,14.18,110311_autotis,273389
274425,13.48,jipuziyouxia,2016,1.4,手动,111905_autotis,13.48,jipuziyouxia,13.48,111905_autotis,274425
276899,31.98,jipuziyouguang,2017,2.4,自动,120154_autotis,25.98,jipuziyouguang,31.98,120154_autotis,276899
276898,27.58,jipuziyouguang,2017,2.4,自动,120234_autotis,25.98,jipuziyouguang,27.58,120234_autotis,276898
276900,26.98,jipuziyouguang,2017,2.4,自动,120095_autotis,25.98,jipuziyouguang,26.98,120095_autotis,276900
276897,25.98,jipuziyouguang,2017,2.4,自动,120126_autotis,25.98,jipuziyouguang,25.98,120126_autotis,276897
277559,24.98,jipuziyouguang,2017,2.4,自动,127038_autotis,25.98,jipuziyouguang,24.98,127038_autotis,277559
276902,23.58,jipuziyouguang,2017,2.4,自动,120018_autotis,25.98,jipuziyouguang,23.58,120018_autotis,276902
276901,22.98,jipuziyouguang,2017,2.4,自动,120017_autotis,25.98,jipuziyouguang,22.98,120017_autotis,276901
276895,21.98,jipuziyouguang,2017,2.0,自动,120134_autotis,21.48,jipuziyouguang,21.98,120134_autotis,276895
276896,20.98,jipuziyouguang,2017,2.0,自动,120047_autotis,21.48,jipuziyouguang,20.98,120047_autotis,276896
271551,31.58,jipuziyouguang,2016,2.4,自动,101895_autotis,26.08,jipuziyouguang,31.58,101895_autotis,271551
271550,27.58,jipuziyouguang,2016,2.4,自动,101896_autotis,26.08,jipuziyouguang,27.58,101896_autotis,271550
274426,26.18,jipuziyouguang,2016,2.4,自动,111747_autotis,26.08,jipuziyouguang,26.18,111747_autotis,274426
271549,25.98,jipuziyouguang,2016,2.4,自动,101893_autotis,26.08,jipuziyouguang,25.98,101893_autotis,271549
271548,24.98,jipuziyouguang,2016,2.4,自动,101894_autotis,26.08,jipuziyouguang,24.98,101894_autotis,271548
271552,22.98,jipuziyouguang,2016,2.4,自动,101892_autotis,26.08,jipuziyouguang,22.98,101892_autotis,271552
91934,9.36,jinlonghaishi,2013,2.8,手动,m9553_ba,8.4,jinlonghaishi,9.36,m9553_ba,91934
91933,8.5,jinlonghaishi,2013,2.8,手动,m9555_ba,8.4,jinlonghaishi,8.5,m9555_ba,91933
91932,8.4,jinlonghaishi,2013,2.8,手动,m9554_ba,8.4,jinlonghaishi,8.4,m9554_ba,91932
91930,8.08,jinlonghaishi,2013,2.8,手动,m9551_ba,8.4,jinlonghaishi,8.08,m9551_ba,91930
91928,7.98,jinlonghaishi,2013,2.8,手动,m9550_ba,8.4,jinlonghaishi,7.98,m9550_ba,91928
91925,9.76,jinlonghaishi,2013,2.5,手动,m9552_ba,8.48,jinlonghaishi,9.76,m9552_ba,91925
91924,8.48,jinlonghaishi,2013,2.5,手动,m9557_ba,8.48,jinlonghaishi,8.48,m9557_ba,91924
91923,8.38,jinlonghaishi,2013,2.5,手动,m9556_ba,8.48,jinlonghaishi,8.38,m9556_ba,91923
91922,8.78,jinlonghaishi,2010,2.2,手动,m12903_ba,7.88,jinlonghaishi,8.78,m12903_ba,91922
91921,6.98,jinlonghaishi,2010,2.2,手动,m12901_ba,7.88,jinlonghaishi,6.98,m12901_ba,91921
91927,8.9,jinlonghaishi,2009,2.5,手动,m9549_ba,8.850000000000001,jinlonghaishi,8.9,m9549_ba,91927
91926,8.8,jinlonghaishi,2009,2.5,手动,m9548_ba,8.850000000000001,jinlonghaishi,8.8,m9548_ba,91926
275745,10.99,jingrui,2017,1.6,自动,118616_autotis,9.99,jingrui,10.99,118616_autotis,275745
275746,9.99,jingrui,2017,1.6,自动,118597_autotis,9.99,jingrui,9.99,118597_autotis,275746
275744,9.49,jingrui,2017,1.6,自动,118819_autotis,9.99,jingrui,9.49,118819_autotis,275744
275741,8.99,jingrui,2017,1.4,自动,118836_autotis,8.49,jingrui,8.99,118836_autotis,275741
275743,8.49,jingrui,2017,1.4,自动,118838_autotis,8.49,jingrui,8.49,118838_autotis,275743
275742,7.99,jingrui,2017,1.4,自动,118837_autotis,8.49,jingrui,7.99,118837_autotis,275742
275738,7.99,jingrui,2017,1.4,手动,118571_autotis,7.49,jingrui,7.99,118571_autotis,275738
275740,7.49,jingrui,2017,1.4,手动,118596_autotis,7.49,jingrui,7.49,118596_autotis,275740
275739,6.99,jingrui,2017,1.4,手动,118572_autotis,7.49,jingrui,6.99,118572_autotis,275739
273234,8.49,jingrui,2016,1.4,自动,109929_autotis,8.49,jingrui,8.49,109929_autotis,273234
270315,10.99,jingrui,2015,1.6,自动,99375_autotis,9.99,jingrui,10.99,99375_autotis,270315
270314,9.99,jingrui,2015,1.6,自动,99374_autotis,9.99,jingrui,9.99,99374_autotis,270314
270312,9.49,jingrui,2015,1.6,自动,99372_autotis,9.99,jingrui,9.49,99372_autotis,270312
270313,8.99,jingrui,2015,1.6,手动,99373_autotis,8.99,jingrui,8.99,99373_autotis,270313
270311,8.99,jingrui,2015,1.4,自动,99371_autotis,8.49,jingrui,8.99,99371_autotis,270311
270309,7.99,jingrui,2015,1.4,自动,99369_autotis,8.49,jingrui,7.99,99369_autotis,270309
270310,7.99,jingrui,2015,1.4,手动,99370_autotis,7.49,jingrui,7.99,99370_autotis,270310
270308,6.99,jingrui,2015,1.4,手动,99368_autotis,7.49,jingrui,6.99,99368_autotis,270308
61009,11.59,jingrui,2014,1.6,自动,m28017_pa,11.46,jingrui,11.59,m28017_pa,61009
61005,11.46,jingrui,2014,1.6,自动,m28014_pa,11.46,jingrui,11.46,m28014_pa,61005
61008,11.46,jingrui,2014,1.6,自动,m28021_pa,11.46,jingrui,11.46,m28021_pa,61008
61007,11.08,jingrui,2014,1.6,自动,m28020_pa,11.46,jingrui,11.08,m28020_pa,61007
61006,9.88,jingrui,2014,1.6,手动,m28015_pa,9.88,jingrui,9.88,m28015_pa,61006
61000,9.99,jingrui,2014,1.4,自动,m28012_pa,9.54,jingrui,9.99,m28012_pa,61000
60998,9.09,jingrui,2014,1.4,自动,m28013_pa,9.54,jingrui,9.09,m28013_pa,60998
60999,8.79,jingrui,2014,1.4,手动,m28010_pa,8.34,jingrui,8.79,m28010_pa,60999
60997,7.89,jingrui,2014,1.4,手动,m28011_pa,8.34,jingrui,7.89,m28011_pa,60997
25459,11.59,jingrui,2013,1.6,自动,16711_ah,11.46,jingrui,11.59,16711_ah,25459
25455,11.46,jingrui,2013,1.6,自动,16709_ah,11.46,jingrui,11.46,16709_ah,25455
25458,11.46,jingrui,2013,1.6,自动,16710_ah,11.46,jingrui,11.46,16710_ah,25458
25457,11.08,jingrui,2013,1.6,自动,16714_ah,11.46,jingrui,11.08,16714_ah,25457
25456,9.88,jingrui,2013,1.6,手动,16712_ah,9.88,jingrui,9.88,16712_ah,25456
25450,9.99,jingrui,2013,1.4,自动,16708_ah,9.54,jingrui,9.99,16708_ah,25450
25448,9.09,jingrui,2013,1.4,自动,16706_ah,9.54,jingrui,9.09,16706_ah,25448
25449,8.79,jingrui,2013,1.4,手动,16707_ah,8.34,jingrui,8.79,16707_ah,25449
25447,7.89,jingrui,2013,1.4,手动,16705_ah,8.34,jingrui,7.89,16705_ah,25447
123633,11.59,jingrui,2012,1.6,自动,25065_autotis,11.08,jingrui,11.59,25065_autotis,123633
123632,11.46,jingrui,2012,1.6,自动,25061_autotis,11.08,jingrui,11.46,25061_autotis,123632
123631,11.08,jingrui,2012,1.6,自动,25066_autotis,11.08,jingrui,11.08,25066_autotis,123631
268814,10.98,jingrui,2012,1.6,自动,90050_autotis,11.08,jingrui,10.98,90050_autotis,268814
123630,10.86,jingrui,2012,1.6,自动,25062_autotis,11.08,jingrui,10.86,25062_autotis,123630
123638,9.88,jingrui,2012,1.6,手动,25074_autotis,9.77,jingrui,9.88,25074_autotis,123638
123637,9.66,jingrui,2012,1.6,手动,25072_autotis,9.77,jingrui,9.66,25072_autotis,123637
123639,9.99,jingrui,2012,1.4,自动,25031_autotis,9.54,jingrui,9.99,25031_autotis,123639
123636,9.09,jingrui,2012,1.4,自动,25032_autotis,9.54,jingrui,9.09,25032_autotis,123636
123635,8.79,jingrui,2012,1.4,手动,25046_autotis,8.34,jingrui,8.79,25046_autotis,123635
123634,7.89,jingrui,2012,1.4,手动,25047_autotis,8.34,jingrui,7.89,25047_autotis,123634
61031,11.39,jingrui,2011,1.6,自动,m14882_pa,10.86,jingrui,11.39,m14882_pa,61031
61030,10.86,jingrui,2011,1.6,自动,m14884_pa,10.86,jingrui,10.86,m14884_pa,61030
61029,10.49,jingrui,2011,1.6,自动,m14883_pa,10.86,jingrui,10.49,m14883_pa,61029
61028,9.66,jingrui,2011,1.6,手动,m14885_pa,9.66,jingrui,9.66,m14885_pa,61028
72322,10.31,jingrui,2011,1.4,自动,m14445_ba,9.99,jingrui,10.31,m14445_ba,72322
72317,9.99,jingrui,2011,1.4,自动,m11486_ba,9.99,jingrui,9.99,m11486_ba,72317
72312,9.09,jingrui,2011,1.4,自动,m11484_ba,9.99,jingrui,9.09,m11484_ba,72312
72306,9.11,jingrui,2011,1.4,手动,m14444_ba,8.79,jingrui,9.11,m14444_ba,72306
72300,8.79,jingrui,2011,1.4,手动,m11485_ba,8.79,jingrui,8.79,m11485_ba,72300
72297,7.89,jingrui,2011,1.4,手动,m11483_ba,8.79,jingrui,7.89,m11483_ba,72297
123629,9.66,jingrui,2010,1.6,手动,42552_autotis,9.66,jingrui,9.66,42552_autotis,123629
25470,10.99,jingrui,2009,1.6,自动,5585_ah,10.99,jingrui,10.99,5585_ah,25470
25476,10.49,jingrui,2009,1.4,自动,5584_ah,9.940000000000001,jingrui,10.49,5584_ah,25476
25473,9.39,jingrui,2009,1.4,自动,5583_ah,9.940000000000001,jingrui,9.39,5583_ah,25473
72325,11.79,jingrui,2008,1.6,自动,m7266_ba,11.79,jingrui,11.79,m7266_ba,72325
72320,9.79,jingrui,2008,1.6,手动,m7267_ba,9.79,jingrui,9.79,m7267_ba,72320
25475,11.29,jingrui,2008,1.4,自动,4683_ah,11.29,jingrui,11.29,4683_ah,25475
25472,9.29,jingrui,2008,1.4,手动,4681_ah,8.739999999999998,jingrui,9.29,4681_ah,25472
25469,8.19,jingrui,2008,1.4,手动,4292_ah,8.739999999999998,jingrui,8.19,4292_ah,25469
277052,13.92,jinglngtshn,2017,2.8,手动,120076_autotis,12.46,jinglngtshn,13.92,120076_autotis,277052
277051,13.19,jinglngtshn,2017,2.8,手动,120075_autotis,12.46,jinglngtshn,13.19,120075_autotis,277051
277061,12.88,jinglngtshn,2017,2.8,手动,120073_autotis,12.46,jinglngtshn,12.88,120073_autotis,277061
277050,12.62,jinglngtshn,2017,2.8,手动,120229_autotis,12.46,jinglngtshn,12.62,120229_autotis,277050
277060,12.49,jinglngtshn,2017,2.8,手动,120074_autotis,12.46,jinglngtshn,12.49,120074_autotis,277060
277059,12.48,jinglngtshn,2017,2.8,手动,120118_autotis,12.46,jinglngtshn,12.48,120118_autotis,277059
277049,12.46,jinglngtshn,2017,2.8,手动,120108_autotis,12.46,jinglngtshn,12.46,120108_autotis,277049
277058,12.18,jinglngtshn,2017,2.8,手动,120107_autotis,12.46,jinglngtshn,12.18,120107_autotis,277058
277057,12.09,jinglngtshn,2017,2.8,手动,120117_autotis,12.46,jinglngtshn,12.09,120117_autotis,277057
277055,10.68,jinglngtshn,2017,2.8,手动,120111_autotis,12.46,jinglngtshn,10.68,120111_autotis,277055
277053,10.5,jinglngtshn,2017,2.8,手动,120078_autotis,12.46,jinglngtshn,10.5,120078_autotis,277053
277056,10.26,jinglngtshn,2017,2.8,手动,120113_autotis,12.46,jinglngtshn,10.26,120113_autotis,277056
277054,9.98,jinglngtshn,2017,2.8,手动,120112_autotis,12.46,jinglngtshn,9.98,120112_autotis,277054
277047,12.28,jinglngtshn,2017,2.4,手动,120132_autotis,11.405,jinglngtshn,12.28,120132_autotis,277047
277046,11.69,jinglngtshn,2017,2.4,手动,120214_autotis,11.405,jinglngtshn,11.69,120214_autotis,277046
277048,11.12,jinglngtshn,2017,2.4,手动,120215_autotis,11.405,jinglngtshn,11.12,120215_autotis,277048
277045,10.89,jinglngtshn,2017,2.4,手动,120216_autotis,11.405,jinglngtshn,10.89,120216_autotis,277045
277044,13.58,jinglngE200S,2017,0.0,,120085_autotis,,jinglngE200S,13.58,120085_autotis,277044
